,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
4036,4036,895,24,Great sweater for the fall season,"I went to my local retailer store in kansas city,mo at country club plaza and let me tell you when i saw this sweater i mediately fell in love with it. i bought mine in the red color in a size medium and it fit me perfectly. i would definitely recommend getting this sweater because it's so soft and very flattering on my body type. i also love the pattern and definitely worth the money!!",5,1,5,General Petite,Tops,Fine gauge
4037,4037,1056,59,Great quality,"Okay, i am not that tall and don't have legs for miles, but i loving wearing a wide-legged cropped pant with heels for a change from the everyday. these pants are great because they are 99% cotton. the cotton is a nice weight (not too light) and the barely there fringe bottom is a nice detail. i usually wear a 28 in pilcro and that's what i bought! i would describe the color as leaning more toward khaki than green, though it did look little green under the lights in the store.",5,1,2,General Petite,Bottoms,Pants
4038,4038,860,38,True to picture,"Due to the prior review, this top came without any surprises.  i had read about the open sleeves and actually have a dress with a similar design.  this top can be dressed up or down and is perfect with skinny pants.",4,1,0,General Petite,Tops,Knits
4039,4039,1094,37,So many compliments!,"This dress is so flattering and comfortable. i bought it in xs and it fits perfectly. i'm 5'7"" and weigh 135 - i usually wear a small but the small would have been too roomy on top. i got so many compliments on the dress (in blue) that i ordered it in green as well! perfect combination of comfort, style and flattering fit.",5,1,0,General Petite,Dresses,Dresses
4040,4040,1094,32,Comfortable and flattering,"I got this dress in green and it looks better in person than it even does in the online picture. the fabric is soft and flattering. i am pear shaped so a lot of things don't look good around my waist, but this worked beautifully. the only thing is that i can't get the slight wrinkles out of the bottom. i washed it and lined dried it and some still show. the care says not to iron. a steamer would probably work well on this. the slight wrinkles are not an issue for me though. well worth it and a g",5,1,0,General Petite,Dresses,Dresses
4041,4041,1056,43,Comfortable and stylish,"I love these pants, they are soft versatile and stylish! great choice!",5,1,0,General Petite,Bottoms,Pants
4042,4042,866,35,"Very cute, challenging fit","This top is adorable and has a looser fit (as shown on the model shot), so i would have liked to size down; however, the arms are extremely fitted/tight and there's no way i could have fit my arms into the next size down. if you have slim arms, maybe you could size down and make this work.",3,0,5,General,Tops,Knits
4043,4043,1056,60,Comfortable,I liked these as soon as i saw them. the are very comfortable and the fit is great. well constructed and the material is soft but thicker.. easily worn into the cooler days. i am so happy i made this purchase!,4,1,0,General Petite,Bottoms,Pants
4044,4044,257,66,Product has holes in the pocket area,This is a very soft and comfortable jacket but it has holes in the pocket area. it was returned to the store and the other jackets had the same problem although not in the same area. the store was considering pulling the product off their shelves. it is unclear if the holes are just the beginning of a pocket or what. but it was flawed by everyone who looked at it.,1,0,2,Initmates,Intimate,Lounge
4045,4045,1094,23,Pretty & effortless,"This dress is such a lovely thing to have in my closet- it's so easy to pull on, but adding a nice pair of shoes, a piece of jewelry, and leaving my hair down reveals a gorgeous outfit that takes next to no time. i must admit, my local store didn't stock this dress so i wasn't quite expecting the texture of the fabric (i was expecting it to be smooth but it's almost ribbed?). it's soft and comfortable though, so that's certainly not a deal breaker. i only wish they'd had it in petite as i feel t",4,1,0,General Petite,Dresses,Dresses
4046,4046,1094,43,Nautical vibe and super wearable,"Love the nautical vibe, perfect for summer wear. the knit top with cap sleeves is easy to wear and not clingy for those with limps and bumps. the asymmetrical skirt has a flare which again makes this dress easy and comfortable to wear.  i'm usually a size 8, 36-29-40 and the medium fit my hourglass shape perfectly.",4,1,0,General Petite,Dresses,Dresses
4047,4047,1056,43,Great transition pants from summer to fall,"Pilcro has become my go to brand for pants as they always seem to fit with consistent sizing.  i'm an 8-10 and size 30 never fails to fit perfectly.  i've got hips and a booty so it's great to have a brand that works with my curves.  these chinos are super soft and feel like pants i've had for years -- broken in but still look polished.  i bought the green (which is really teal) and feel in love with them. i've since bought the gray and sand/khaki color.  i'm 5'6"" and the length hits just below",5,1,0,General Petite,Bottoms,Pants
4048,4048,257,52,Great jacket,"Soft, lightweight, comfortable. i wore this as soon as i got it and have received many compliments on the style and color. super soft, love the angled zipper and sleeve length is long enough to be comfortable. great cool weather jacket.",5,1,1,Initmates,Intimate,Lounge
4049,4049,257,36,,"Very soft, cozy, and exactly what is needed on tbose in-between days. the collar is a bit dramatic if you are petite, but there is an extra button that makes it more manageable. stylish, cute",5,1,1,Initmates,Intimate,Lounge
4050,4050,895,43,Fantastic fall sweater!,"I purchased the red color in august after seeing it in the store. it is cozy and stylish-love the coordinating pattern in the cowl neck. i am 5'7"" and 135 lbs and the s fit great. noticed that it is now on special promotion and would advise you purchase now! it is completely worth full price but if you can save and buy say a coordinating pilcro pant, all the better, right??",5,1,0,General Petite,Tops,Fine gauge
4051,4051,1094,36,Great quality!,"I bought this dress in green and i really like it. the bodice is a substantial knit - light enough for summer but thicker and sturdier than the typical jersey tee - and the skirt is a lightweight woven fabric with good drape. true to size and extremely comfortable. it's a great work dress. the striped colorblocking is not very flattering on my frame (broad shoulders, larger chest) but it's not bad. you'll probably want to try it on in person.",5,1,0,General Petite,Dresses,Dresses
4052,4052,1056,48,Second pair of these,"I love these pants, i actually bought them twice! the special dye in them did not agree with my detergent so i bought another pair on sale.....some woolite and will wash them inside out/hang to dry. will take better care of my second pair.",4,1,0,General Petite,Bottoms,Pants
4053,4053,895,46,Very cozy sweater,"I like the grey pattern and black and white contrast versions the best! very soft and falls nicely on my bust. the biggest differences wit the sizes are on length, so i ordered up for it would be a bit longer. it's a great piece.",4,1,0,General Petite,Tops,Fine gauge
4054,4054,1094,43,Flattering dress,"It's hard for me to find dresses that look good on me since i have more of a straight build and tend to carry a little extra weight in my middle. however, this dress was super flattering, giving me some curves and hiding my tummy. i got the one with the red skirt (it's definitely an orange-red) since that looked a little more polished and less casual than the green one i tried on in the store. the full, fluttery skirt is feminine and fun, and the knit top is very soft and comfortable. every sing",5,1,0,General Petite,Dresses,Dresses
4055,4055,863,34,Not tts,"Based on the other reviews, i ordered a l and xl even though i would normally order a m. the l fits like a slightly fitted m without being too tight; the xl, of course, is a little larger, but not like a typical xl, certainly not sloppy-looking or oversized. the material is soft and the dark blue is lovely. i will be keeping both sizes. i would most likely not have been happy with a m.",4,1,3,General,Tops,Knits
4056,4056,1055,32,,"I ordered a medium in these, and they were *just* too small for me. i'm a 12, so i was pushing it. there is no room for thighs.. :( but the material is great and the styling is fun. the length seemed ok for me, too. (i'm 5'9"") hoping when i return them they have a large for me to exchange for",4,1,0,General Petite,Bottoms,Pants
4057,4057,860,46,,,5,1,0,General Petite,Tops,Knits
4058,4058,860,37,Black or grey?,This is a great shirt. the ruffles are strategically placed and hide any stomach flaws. i get that others are surprised by the arm slits but a couple of well placed stitches will make it very work appropriate or if you're worried about arm waggle. the color borders on black/navy,4,1,0,General Petite,Tops,Knits
4059,4059,863,57,,,1,0,0,General,Tops,Knits
4060,4060,1094,33,,,5,1,0,General Petite,Dresses,Dresses
4061,4061,860,70,Not for me,I ordered this blouse because it was such a good price on sale but should have paid closer attention to the reviews. the slits on the sleeves are much more noticeable than in the photo and the blouse just didn't work for me. something about it reminded me of seinfeld's pirate shirt. i appreciate retailer's return policy. i took it back to the store and got an immediate refund on my cc.,2,0,0,General Petite,Tops,Knits
4062,4062,1094,53,Accented all the wrong spots,"I ordered the geometric, blue/red pattern in a small regular. the material was soft and comfortable. it is a stand-out piece but unfortunately, it made my stomach look like it was sticking out too much. the neck line did not stay flat against my chest which resulted in an ill-fitting, bunched up look. i returned this one. for reference, i'm 5'4"" 120lbs 34 a.",3,0,0,General Petite,Dresses,Dresses
4063,4063,1056,45,,,5,1,0,General Petite,Bottoms,Pants
4064,4064,895,61,Comfy cute,I bought this in the reddish color. i was a little skeptical that the fit or style would really work on a petite person but it looks great on. the fabric is very soft but with enough body that the cowl keeps it's shape. i predict that people will get tired of seeing me in this as i'm going to wear it a lot.,5,1,1,General Petite,Tops,Fine gauge
4065,4065,1056,52,Great fit,These pants are a great fit. perfect for the in-between seasons. casual comfortable but look very nice and polished when worn. a practical steal at retailer's sale prices.,5,1,0,General Petite,Bottoms,Pants
4066,4066,828,50,Beautiful boho top,"Love this top , although it ran very small in bust and arms , i'm normally a medium will have to return for a large!",3,1,1,General,Tops,Blouses
4067,4067,1094,38,Eghhh,"First of all, the colors are really pretty, fabrics feel really nice. but.... the fit was no bueno. i think if you are tall and small chested, this dress would look great. but i'm short and large chested and it was very unflattering. when the fabric transitions from the stripes to solid, it doesn't hang nicely due to my chest. sadly this is a return for me.",3,1,0,General Petite,Dresses,Dresses
4068,4068,1094,39,Casual,"Great looking casual dress, but i'm not sure about the fit on me. the skirt drape may be a tad overwhelming on my short legs if i want to emulate the styling of the green model. bodice fabric is a nice, clingy but lined stretch material of medium thickness. the skirt is a thin crepe viscose/rayon without a lining and i think it really needs one. i was hoping the skirt was the same material mix like the elysian maxi. i picked the medium petite and sizing down would be appropriate for ladies with",4,1,0,General,Dresses,Dresses
4069,4069,1147,39,Pretty & pricey,"This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way, did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric, go for it.  and wear a nice bra.  size up if you're busty.",3,1,0,General,Trend,Trend
4070,4070,1078,66,Work and play,"This dress is great for work and play. i bought a l and a xl. both fit well, but the sleeves in the large were quite tight. so i kept the xl although it is a bit loose. this dress looks great on. i wish the material was a little higher quality, but i loved the design and plan to wear it with boots. the top is cotton and i liked the lace up feature at the neckline.",5,1,3,General Petite,Dresses,Dresses
4071,4071,1056,40,Comfy and cute!!,Love these wide-leg chinos. they are super comfy and the fabric is incredibly soft. the size fit true for me. i would buy these again.,5,1,0,General Petite,Bottoms,Pants
4072,4072,1094,51,Great dress !,"Love everything about this dress -- i ordered the 'red' which is more of a 'red orange' / with cream and beige - as pictured, colors are beautiful. the dress has a nice 'drape' / great feel, love it !",5,1,0,General,Dresses,Dresses
4073,4073,1094,44,Absolutely adorable!,"I saw this online and said to myself, next time you are in the retailer store look for this dress. i am glad i did! i bought the neutral dress (off white,tan.black) because i knew it would go with everything and most occasions. i am 5'6"", 136 pounds, the small fit me perfect! in retailer dresses i am between a small/med. the top of the dress is lined and form fitting which is a plus. the off white coored section does go across the chest so one must wear a neutral colored lined bra even though the to",5,1,0,General,Dresses,Dresses
4074,4074,257,52,"Cute, elegant, and warm","Hi,

like the other reviewers, i expected the price to be much higher. it is so warm, yet so flattering and cute. this will sell out, so buy now if you want it.",5,1,2,Initmates,Intimate,Lounge
4075,4075,942,64,Soft as a kitten!,"This is a well made sweater. i sometimes have a problem with wool but this is as soft as cashmere and does not itch at all. the color is beautiful and will work with gray,black,tan and navy. i found this to run a little bit on the large side. i am between a size large and extra large and ordered the extra large. there is too much fabric on the sides and the peplum starts at an awkward spot, mid hip instead of waistline. i think that sizing down to a large will solve these problems. it is really",4,1,0,General Petite,Tops,Sweaters
4076,4076,895,44,50 shapes of grey,"Saw the grey one on the table at my local retailer. first thing i did was touch it to feel if it's soft and it felt like butta. surprisingly, it's a very snuggly and warm sweater despite it not being very thick. i think the grey is conservative enough for the office and it goes with pretty much everything, yet the geometric shapes make it modern and interesting looking. i hate turtleneck (choke!) and big cowl neck (reminds me of the 80's), but this is a compromise of both which is a bonus. since i",5,1,2,General Petite,Tops,Fine gauge
4077,4077,1094,58,Comfy dress,"Tried this on in the store, very soft and hangs well, better on, than the hanger. needless to say i bought it!",4,1,2,General,Dresses,Dresses
4078,4078,907,57,Love it but.....,Loved the look of this top. sadly it runs quite small and was very tight where other non-swing tops in a large do not. the item ran out of stock far too quickly. i normally wear a large but feared that the large would be small and wanted to order up but it was already put of stock. the quality and style are great especially for a larger chest. length is great for taller women.,3,1,0,General,Tops,Fine gauge
4079,4079,1056,38,A change from the average chino,The teal color is beautiful. the fit is wide leg with a low waist. i have been wearing so many high waist pieces lately they felt really low. the material is really soft. they fit tts.,4,1,0,General Petite,Bottoms,Pants
4080,4080,1056,38,Great crops!,"Love these! the raw hem is on-trend! length is great (i'm 5'6""). material is the classic pilcro washed chinos. perfect. as with all pilcro pants, they stretch a bit. :)",5,1,0,General Petite,Bottoms,Pants
4081,4081,895,36,Works for small frames,"Purchased this sweater in an xs, grey pattern (for reference, 5'4"", small frame) and was worried it would be too overwhelming. this is not the case! the pattern is the perfect scale and the sweater hit just right. it seems to be true to size. i especially love the bracelet length turned back sleeves. it's a little pricey, but i think it will be worth it because it is so different!",5,1,0,General Petite,Tops,Fine gauge
4082,4082,1094,41,Cute!,"I got this dress in a petite xs. i'm 5'4"" and 110lbs. it fit just right. i usually wear a regularl xs in most brands, but with retailer, i noticed i always have to go to the petittes. anyway, the dress is super cute. love the diagonal striping and the draping is not too poofy which is great. the material is very lightweight on the bottom - which is good for spring/summer.",5,1,34,General Petite,Dresses,Dresses
4083,4083,895,32,Deliciously soft,This sweater is gorgeous. ordered in the grey motif. was as described and wonderfully soft. i tried it on with just a tank top underneath and did not find the material scratchy at all. i ordered the small size and felt it ran a tad on the large side however not enough to feel like i needed to return for an xs. looking forward to the colder months!,5,1,0,General Petite,Tops,Fine gauge
4084,4084,863,50,Nice long sleeves! runs small!,This sweatshirt is very comfortable and the length of the sleeves is very generous! the bodice is short so you may have to wear a camisole or tank top to avoid exposing your tummy. i usually purchase medium sized tops but had to return for an xl! this runs very small.,3,1,3,General,Tops,Knits
4085,4085,1117,65,A true classic,"This is my kind of clothing item. i love linen, stripes, pockets and a loose look in an over piece. it has the lining to give a good hang to the coat. linen may not be for all but i do like the look of the fabric. i feel this is true to size giving you the loose look and not a slim fit. the sleeve length is just perfect for this look and finishes the overall style. it does not have any neck closure which may bother some. i have never purchased from this maker so took a chance in quality but am p",5,1,10,General Petite,Jackets,Outerwear
4086,4086,257,35,In love!,"I absolutely love this jacket! it is the softest jacket i own. the collar takes this to the next level. i wasn't sure i would like the collar but after trying it on, i love it. i'm so confused as to why the pockets are partially sewn together. it's weird but according to the other reviews, i am hoping to open the pockets up completely. i really should have gotten a medium in this coat. i am usually between a small and medium and this is a little on the smaller side. i bought this one on sale so",5,1,0,Initmates,Intimate,Lounge
4087,4087,860,38,,,4,1,0,General Petite,Tops,Knits
4088,4088,1094,44,Meet me at the museum!,"Beautiful dress! perfect for work, the museum, a summer picnic...so chic, yet extremely comfortable. i purchased the blue/orange combo and the colors definitely pop. for reference i am 5'2, 115, and i went with the xs petite. especially reoommend for anyone with her hourglass being more full on bottom. super flattering!",5,1,1,General Petite,Dresses,Dresses
4089,4089,1094,62,Nice dress,"I am a solid 14 and the size l fit nicely. it's easy to wear. the diagonal print is quite flattering. my husband liked it. i am 5'9"" and it was a bit short, but not too short. i've not washed it yet so can't say how that will go. the fabric is knit but does not look like it will pill.",5,1,2,General Petite,Dresses,Dresses
4090,4090,1098,62,Tricky but cute,"I was immediately drawn to this dress when i saw it in the store. i'm normally a size 2 but i feel like the size two was too constricting in the chest and arms, so found a size 4 to be just right. it's longer and a bit wider than the size 2 everywhere else, but given the design, i thought it was fine. the main thing to note is that the top is snug and has no give whatsoever. if you have a larger bust or broader shoulders, sizing up is a must. lengthwise, it fit me like it does on the model. (i t",4,1,0,General Petite,Dresses,Dresses
4091,4091,829,39,Great design and color,"The shirt is a heavier weight than how it looks on the product page which was a nice surprise. it has a boxy shape and was shorter than expected. i'm 5'7"" and the front of the shirt above the hips. the design and color is great. very happy overall.",5,1,1,General,Tops,Blouses
4092,4092,319,29,,"I absolutely love these shorts. i ordered a medium. i was nervous they would be too small, (my legs aren't the skinniest), but because of the slit on the side, they were fine. i do have a pretty tiny waist, and they were slightly snug but not too much to send them back. i am almost 5'7' and weight 145. i have a solid black one piece suit and they look great with it. i love the material as well, they are extremely comfortable. a little pricey, but i will definitely make use of them. i love the pr",5,1,0,Initmates,Intimate,Swim
4093,4093,1094,44,,"I was confused by this dress. the heavy fabric made me think of winter but the cut and print are springy. it's also not lined and the material is not exactly soft. i put it back. cute, but missed the mark.",3,0,0,General Petite,Dresses,Dresses
4094,4094,855,53,Cute top,"This is a really cute top. yes, it is dry clean only but i plan on hand washing it. one negative is that it is extremely short in length. i'm 5 feet tall and this top barely goes past my bellybutton. it's extremely soft though and definitely different.",4,1,2,General Petite,Tops,Knits
4095,4095,1098,34,Cute but not worth the price,"Cute dress, runs small, especially in the sleeves and chest (i usually wear a 0 and purchased a 2). the outer layer is very sheer and while the print and shape are cute, the quality could be better, especially for the price.",4,1,0,General Petite,Dresses,Dresses
4096,4096,1094,37,,"Well - i was disappointed in the fabric for this dress. it is a heavier material and i suspect will not be very cool / comfortable during warmer weather when i would normally wear a sleeveless dress.
on the upside - the pattern is really pretty.",3,0,0,General Petite,Dresses,Dresses
4097,4097,1098,50,"I love it, but it may not be for everyone.","This dress is perfect for me (i'm very bohemian/rocker vs prim, & flowy vs structured). it will be in regular rotation for years. it's slim through the shoulders and arms, and flowing everywhere else. love the pockets. the fabric is light, but i love in so cal, so it's great. i'm wearing it right now with gray skinnies, heeled clogs, and a scarf. i'll also wear it all summer as a dress. so perfect. i'm 5'4, 140lb, 34b, and the 8 fits perfectly.",5,1,0,General Petite,Dresses,Dresses
4098,4098,1094,36,Not for me,"I really had high hopes for this dress. i had several issues with it, though based on the high ratings other customers did not experience the same problems. 
1- it was to short. i am 5'8"" and it was really really short on me. i could not sit down in it. 
2- i found that it ran large. i've lost some weight recently, so perhaps i've gone down a size, but the medium was like a sack on me. 
3-the waist was really roomy. it ballooned out to the point that it was comical. 
4- as others have noted,",3,0,0,General Petite,Dresses,Dresses
4099,4099,1094,62,Cute and right price,"For the price, you can't beat this dress. i love the thicker stretchy fabric used for it - if you're a fan of some of the popular maeve pencil skirts (like the tearoom pencil skirt), you will love this! for me, it's the perfect piece for work with a black or white cardi or denim jacket over it. it's a perfect length (above the knee on 5""7""...similar to the model), armholes are the right size, and the overall cut of the dress is forgiving and flattering, even post-baby. super happy with the value",5,1,1,General Petite,Dresses,Dresses
