,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
8025,8025,877,30,Great!,Good quality and design. perfect for casual office. definitely recommend. i don't know why it's called a cardigan because it's more like a casual blazer. note there is no button- just the tie to close. runs big. i'm 5'8'' 130# ordered the xs and it's roomy.,5,1,4,General Petite,Tops,Knits
8026,8026,877,32,More structured than a cardi,"I just got this after ordering online and i was pleasantly surprised. the cardigan has the structure of a lightweight jacket, so it creates a flattering silhouette. i ordered it in a medium, and even though i'm curvy on top it fits really nicely.",5,1,0,General Petite,Tops,Knits
8027,8027,877,29,So comfy!,"Love this jacket! the sleeves are a little big/loose but it's not quite as flattering as it could be, but it's so comfy it's worth it! great quality.",5,1,0,General Petite,Tops,Knits
8028,8028,939,36,,,5,1,0,General Petite,Tops,Sweaters
8029,8029,396,32,,,5,1,0,Initmates,Intimate,Swim
8030,8030,877,35,Obsessed! please make in other colors!,"I don't know what took me so long to pull the trigger on this item...probably because it wasn't in my store for very long so i didn't try it on in person. i decided to order this based upon the reviews, and i was immediately obsessed. this cardigan is magical. i first wore it to work with black trousers and a plain crewneck t-shirt underneath with a bib necklace, and everybody in my office thought i was wearing the cutest blazer. i had all the ladies come feel it to prove it in fact feels like a",5,1,0,General Petite,Tops,Knits
8031,8031,877,35,,"Bought this today and i'm in love!! very flattering, great fit!",5,1,2,General Petite,Tops,Knits
8032,8032,1092,31,,"Really cute dress and i cannot wait to wear it for my wedding rehearsal dinner. the buttons on the back are my favorite part about the dress since they add something different. it fits tts, but it is more fitted than a regular shift dress, which is nice. i am 5'9, 145 pounds, and the size 6 fit me perfectly.",5,1,3,General Petite,Dresses,Dresses
8033,8033,1006,35,Weird bunching in the front,"This was disappointing to me. i love how this looks on the model. unfortunately it made me look huge. it was all bunched up after i buttoned and put it on. i didn't find it was tts, i am a 10 m and got the m. it was too tight in the waist. before i'd even put it on, i noticed the waist looked very small. i don't even think the sizing issue caused the material bunching. it's like the buttons didn't match up or something.",2,0,3,General,Bottoms,Skirts
8034,8034,939,38,Unique upgraded blazer / cardi,"Really nice quality warm, sleek sweater. runs small-ish. i'm 5'8"", 140 lbs, 34c. i got the small and could have gotten x-small.",4,1,1,General Petite,Tops,Sweaters
8035,8035,936,24,Love this,"I bought this in the store and it is beautiful, the red is more of a faded red/burnt orange, not as bright as pictured, which is great. i am usually an xs or s and was a s in this item.",5,1,3,General,Tops,Sweaters
8036,8036,872,41,Cute shirt but the sewing is slightly off,"This shirt is cute. i like the pleated neck as it makes the top feminine, while still casual. it is made of very soft fabric and drapes nicely. the only issue is that the seam/pleat that runs down the middle is off center. i think the fabric was cut incorrectly so the seam twists to one side after i have it on for a few minutes and move around. i keep having to twist it straight which is very annoying.",3,1,6,General,Tops,Knits
8037,8037,1078,56,Super comfortable,"I read the online reviews that the dress ran large so ordered size 6 and 8. i'm normally an 8 or 10, and the 6 fit perfectly. dress hangs beautifully and lining is really soft. appears that it will wrinkle somewhat easily but i am keeping it anyway since it's so beautiful. the bell sleeves are really cute! i highly recommend the dress.",5,1,0,General Petite,Dresses,Dresses
8038,8038,936,45,Cozy sweater,"I passed this sweater a few times during a recent visit to retailer. after striking out on several items i thought would work, i grabbed this sweater in the cream color. i loved it as soon as i put it on! it is meant to be oversized, which i love. the neck is chunky and looks good open or buttoned all the way to make a loose turtleneck. looks great with skinny jeans and booties. i went with my usual xs. great purchase!",5,1,13,General,Tops,Sweaters
8039,8039,936,37,,"I got this sweater with high hopes to wear it with some leggings for christmas. it looked adorable (and long!) on the model. however, it doesn't even cover my butt, that's how short it is. if you're anything over 5'4"", i'd say it'll be too short for leggings.",2,0,0,General,Tops,Sweaters
8040,8040,936,62,Everyday comfort,"Totally love this sweater - everything about it i find to match the model pics (fit, color, length). no dry cleaning required on this one, so i plan to get other colors to wear with leggings and skinnies fall through winter. i love that this is oversized without looking frumpy - it does have some shape to it and the knit falls perfects (not a heavy/chunky sweater...think soft mid-weight that you can layer with). worth full price!",5,1,6,General,Tops,Sweaters
8041,8041,1078,51,Feeling pink!,Beautiful flowing feminine dress. runs large; size down. hot pink color. well made.,5,1,0,General Petite,Dresses,Dresses
8042,8042,936,50,Perfect sweater,This sweater is a must have for fall!! super comfy yet stylish fit make it fun to dress up or down. i plan on wearing it with leggings and high boots!,5,1,2,General,Tops,Sweaters
8043,8043,936,46,,"I tried this sweater on in the store, regretted not purchasing it, and ended up buying it online. the fabric is soft, seems to be good quality, and hangs nicely. i purchased the taupe color and it is a rich, pretty color.",5,1,0,General,Tops,Sweaters
8044,8044,936,68,,"My daughter bought this sweater in xs in white and i tried it on. it was a little too tight but long enough to wear with leggings so i ordered the red in a s. it just covers my butt in the back - not nearly as long as my daughter's. i still love the sweater and will wear it with jeans but it is way too short to wear with leggings. i don't understand how there can be such a difference in the same sweater - a size larger and at least 4 inches shorter! if not for that, i would have rated it a 5.",4,1,0,General,Tops,Sweaters
8045,8045,612,70,Great,Bought these a week ago at full price to take on vacation. love them i see they are now 1/2 price if they came in a different color would get a second pair,5,1,4,General,Bottoms,Shorts
8046,8046,936,39,Didn't work for me,"I ordered this in a m and it was just a big boxy tent. i really wanted to love it since the length is good for leggings and throwing on to cart kids around. it just was so big and had no shape at all. it's possible i should have sized down to a small, but i'm sending it back.",3,0,4,General,Tops,Sweaters
8047,8047,1078,23,Pretty in pink,"I love this dress. i am usually a size 4, but ordered this in size 0 and it fits perfect! great for any season, and can dress up or dress down. the pink is the perfect shade - i feel like i'm elle woods!",5,1,0,General Petite,Dresses,Dresses
8048,8048,998,61,Elegant skirt,Beautiful skirt! the only reason i didn't give a five star rating is due to some bunching on each side - hopefully can iron it out or i will get it tailored!,4,1,4,General,Bottoms,Skirts
8049,8049,1078,46,Love this dress,I just received this dress tried it on. i totally fell in love with it . the pink is just beautiful.it's a little big so i will definitely will be exchanging it for a size 14 . you would absolutely love this dress.,5,1,31,General Petite,Dresses,Dresses
8050,8050,1078,22,,,4,1,0,General Petite,Dresses,Dresses
8051,8051,936,39,Flawed pattern,"Let me start this review by saying, 75% of my clothing is from retailer and i love them. my husband bought this sweater for me recently and it's gorgeous, but when i tried it on one sleeve was longer than the other. i went to the store and tried on several sweaters even in different colors and had the same issue. sometimes is was extreme, sometimes is wasn't as noticeable. it was noticeable to me, however, as i am 6' and sleeve length is super obvious when its too short. love the sweater, as it wa",3,0,4,General,Tops,Sweaters
8052,8052,936,54,,"I bought this stylish and cozy sweater in ivory. i find that cable knit sweaters tend to add bulk, but this sweater creates a long, lean look. it looks great with leggings and skinny jeans, and the buttons on the cowl are a fun detail. every time i wear this, i get compliments on it.",5,1,0,General,Tops,Sweaters
8053,8053,1075,25,,"This dress was very cute the first time i wore it, but after my second wear, the bottom layer didn't remain adjacent to the top layer and i found it to be awkward.",3,0,0,General Petite,Dresses,Dresses
8054,8054,1003,54,Perfect summer skirt,"I love this skirt! fits like a dream, fabric is soft, light, and drapes perfectly. i bought the skewed pullover to wear with it and the colors are perfect. my new favorite summer outfit.",5,1,1,General,Bottoms,Skirts
8055,8055,1078,44,Great dress,This is a beautiful dress! the photos do not do it justice - the pink is gorgeous! it's also very comfortable but runs large. i'm usually a 6 or an 8 but purchased a 4.,5,1,0,General Petite,Dresses,Dresses
8056,8056,406,28,Didn't work for me,"The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse, the bust portion made me look flat (and i'm a full c cup).",2,0,14,Initmates,Intimate,Swim
8057,8057,1079,47,Not as pictured,"This dress arrived with a black rope belt and belt loops. i did not see this in the photo. i thought it was a throw-on-and-go dress, not a belted dress. this, in addition to the weird sizing, caused me to return it. i am a size 4-6 in dresses and the size small i ordered was skin tight and bunched at the hips.",3,1,3,General Petite,Dresses,Dresses
8058,8058,936,62,It's so me!,"Saw this on sale and tried it, not expecting anything and wound up loving it. i am 5'4 and it covers my thighs and rear well so i can wear it with leggings. it came mid thigh on me. the red is a rich burnt orange/red. i love that is is mostly cotton so i won;t get overheated.",5,1,0,General,Tops,Sweaters
8059,8059,1078,46,Wrinkled!,The dress arrived wrinkled so i washed it and pressed it. it looked beautiful until i sat down. the entire dress was wrinkled and it looked terrible all day. can't wear this again.,1,0,0,General Petite,Dresses,Dresses
8060,8060,936,32,Great fall/winter piece!,"I purchased this piece in store in a size small, ivory. i am usually a size medium but the small fit perfect! material is soft, lightweight, and very comfortable. collar can be buttoned to create more of a turtleneck look or unbuttoned to create less of the same look. i'm so glad i grabbed this because it is a great cold weather staple and i doubt they will last long!!",5,1,1,General,Tops,Sweaters
8061,8061,872,42,Perfect for work and play,"This shirt works for both going out and going to work, and i can wear it with everything. fits perfect, tucked and untucked, tied and untied. i love it.",5,1,0,General,Tops,Knits
8062,8062,936,56,I could wear it everyday,"This cozy sweater looks great with skinny jeans or leggings. as a 55-year-old woman who loves retailer i'm always on the lookout for cute clothes that don't make me look like i'm trying to dress too young. this sweater is comfy and stylish and looks really classy. i wore it to a holiday party and got many compliments, which is unusual for what is basically a simple ivory sweater. it breathes, has just the right amount of room in the sleeves, and was a great purchase. i wish i had bought other colo",5,1,1,General,Tops,Sweaters
8063,8063,1075,22,Love these stripes,This was my go to dress this past summer. so easy to wear and pair with cute wedges. perfect to dress up or down.,5,1,0,General Petite,Dresses,Dresses
8064,8064,1077,40,,"I absolutely love this dress. i bought this right before traveling to italy for vacation. it was perfect for the hot weather, flows nicely and was comfortable for a whole day walking around. i am usually a small, but this just felt to loose on my chest. i went with an xs.",5,1,0,General Petite,Dresses,Dresses
8065,8065,1078,62,Pretty in pink,I love this dress! easy breezy flowy comfortable & pink! fits a true medium ...would recommend to anyone. makes me a little flirty!,5,1,0,General Petite,Dresses,Dresses
8066,8066,936,48,Love it!,"This sweater is super cozy and comfy and my new favorite sweater! the green is a dark khaki and really pretty. it's long enough to wear with leggings, but not boxy or frumpy.",5,1,14,General,Tops,Sweaters
8067,8067,1078,32,Perfect postpartum dress!,"I bought this dress for a couple fall weddings to hide my postpartum belly. it was only available in a size 8 -- which is my typical size. i was nervous based on the reviews it would still be too big, but it fits perfectly. i am 5'10"", so i assume my frame can handle the drappiness well!",5,1,0,General Petite,Dresses,Dresses
8068,8068,1077,26,Disappointing,"After reading the previous review, i was pretty confident in ordering this dress. it arrived in the mail today, and i was so disappointed. first of all, it's huge. the medium was way too big on me, and i'm never a small at retailer! (i even considered ordering the large in this - my normal size at retailer.) second, the colors are not as vibrant as in the photo, and the fabric felt cheap. finally, it just looked like i went to hawaii and bought a drab dress there that didn't fit right.",1,0,1,General Petite,Dresses,Dresses
8069,8069,1078,45,"Retailer, make this dress in other colors, patterns","This dress is awesome! love everything about it, except the colors! the pink is ridiculous, it is like pepto on crack, there's no way, outside of being a bridesmaid, i would ever wear that shade of pink. nauseating. i would order the turquoise, but i don't think i want that either. plus the pink was the only color offered in the store, even though i saw the dress offered in black online at one time. why wouldn't you stock the black in-store???? i can no longer get it.

you need to offer this d",3,0,0,General Petite,Dresses,Dresses
8070,8070,998,48,Way too big,I ordered my usual size m and when arrived i thought the material and cut was nice.  once i tried it on it was way too big in hips.  i looked rather comical how it extended on the sides.  i returned the dress.,2,0,0,General,Bottoms,Skirts
8071,8071,1078,52,Fun and flowy,"Fun dress to wear, i received numerous compliments on the color and design of the dress. very flowy and comfortable, love it. i wish i had bought a size smaller than i normally wea because it runs large, but an overall great dress",5,1,0,General Petite,Dresses,Dresses
8072,8072,872,37,Cute shirt,"Unlike other reviews, i did not have a problem with the seam. this is a cute shirt that can be dressed up or down.",5,1,0,General,Tops,Knits
8073,8073,936,37,,,4,1,0,General,Tops,Sweaters
8074,8074,1078,31,Comfortably chic,"I have a casual oceanside wedding to attend and thought this easy, yet elegant dress would be a good purchase. i initially bought two sizes: 10 and 12. i'm typically a 12 in more structured dresses (i.e., more rigid fabric with zippered entry) but because this dress was flowy and slipped on over the head, i also ordered the 10. i'm 5'5"", broader shoulders, 36d, with smaller hips that are typically one size smaller than my top half. the 12 ended up being comically huge and fit like a tent. the 10",4,1,1,General Petite,Dresses,Dresses
8075,8075,872,41,"Dressy look, t-shirt feel","I purchased this blouse in black. love it. this blouse goes with everything from jeans to work to cocktail. it is perfect! my only wish is that it came in a colors. i would add navy, red, green, white. i'm tempted to purchase another one just so i never have to worry about the one i have wearing out. buy it - you won't be sorry.",5,1,0,General,Tops,Knits
8076,8076,939,42,Love boiled wool,Always attracted to wool for its warmth and breathability. this jacket has great style that can be casual or dressed up some. it's slightly more boxy then expected which i think lends to the casual look. find myself wearing it a lot.,5,1,15,General Petite,Tops,Sweaters
8077,8077,1078,52,Perfect dress,"This dress is a great color, fabric, and the style is very flattering! i'm wearing to a wedding but it will be great for many events this fall! dressy enough for a cocktail party but could also wear to church!",5,1,0,General Petite,Dresses,Dresses
8078,8078,936,89,Perfect sweater,"This sweater just grows on me every time i put it on. it is so comfortable, flattering and literally the perfect winter sweater. the length is long but so comfortable with leggings or skinny jeans. absolutely love it. i have the cream color one and i have to wear a tank under but the material and look is perfect.",5,1,0,General,Tops,Sweaters
8079,8079,1003,48,Seriously beautiful,"This skirt is stunning. like the other reviewer, i believe this is probably the most beautiful thing in my closet. the colors are just striking. it is also flattering - i find some skirts can kind of pouf out around the hips and add bulk, this one lays nice and flat and looks great. the material is very soft and simple and i love the frayed edges at the bottom. i am just between 5""3"" and 5'4"" and weigh 112 lbs; i took an xs and it fits perfectly, so it seems true to size. only thing, if you are",5,1,3,General,Bottoms,Skirts
8080,8080,1078,35,Horrible,"I cannot imagine this dress working in any size. i am a small, thin and average height woman (usually a 25/26 in pants, a size 32c bust, and 5'6"" tall). this dress was huge. i sized down to a 2 ( i am always a 4 in dresses) and this dress was still big... i do not know if i could size down to a 0 though as the shoulders seemed to fit right. it was ginormous. i got it for a wedding in two months and i will be 3 months pregnant, it still wouldn't work unless i was 9 months pregnant and carrying tr",1,0,2,General Petite,Dresses,Dresses
8081,8081,1078,29,Love this dress!!!,"Saw this in store today and had to have it. the pink is a really bright pink - definitely more of a hot pink than it appears in the image online. i am a solid 10, and i bought this in an 8, so it definitely runs a size large. highly recommend!",5,1,3,General Petite,Dresses,Dresses
8082,8082,1117,57,"Came with a nice surprise"" sleeves ""","To my surprise these vest came with sleeves,but only can zip up halfway,so that armpit will show and it looks like the jacket is ripped at the armpit area! why? that's a good question! it does run very small.i'm 5 feet tall and weighs 115 pounds,luckily the only one left is size l,so i ordered and it fits perfectly!",4,1,3,General Petite,Jackets,Outerwear
8083,8083,936,48,Perfect fall sweater,I love this sweater especially the color. i never would have order this sweater on line but when i saw it in person the color was more of a burnt orange. the fit was perfect. i can wear with skinny jeans or leggings.,5,1,0,General,Tops,Sweaters
8084,8084,1078,48,,"I love this dress and received many compliments when i wore it. the pink is beautiful. however, it does run large so i will need to exchange it. the little square at the base of the neckline was crooked on the one i received. might not bug anyone else, but it bothered me.",5,1,3,General Petite,Dresses,Dresses
8085,8085,936,26,Pretty but not what i was looking for.,Disappointed with the fit and color of this sweater. more of a rusty red then bright cherry red. i ordered a small and found the sweater had no shape and just hung lumpy on me. i am 5'5 120 and usually a small in retailer sweaters.,3,0,1,General,Tops,Sweaters
8086,8086,936,52,Beautiful & cozy,"I hesitated purchasing this because of the high price, so kept waiting and then the petite sizes ran out so i figured i missed it. then miraculously the petite in the green was available so i went for it. this sweater is yummy and cozy. drapes beautifully. i am 5'1"" , short waisted, and wear size 2 in most clothes. the petite s fits perfectly. with a pair of black leggings and high boots, this is a winner outfit for fall and winter. very comfy. the sweater has a bit of an open-weave, so keep tha",5,1,0,General,Tops,Sweaters
8087,8087,1003,31,Beautiful!,I saw this skirt online and immediately went to the store to hunt it down.  is perfect!  one of the most beautiful items of clothing i own.  was worried the waistband would be unflattering since i'm short and curvy but it's very flattering.  can dress up or wear to the beach.  i love it!!,5,1,3,General,Bottoms,Skirts
8088,8088,936,58,Very flattering,"I purchased this in the ivory color and love it. very comfortable and agree with reviewer who said it looks good with 1 button or 2 buttoned up. my one complaint is that i found it to be such an open weave that i feel it necessary to wear a cami underneath, which is not the end of the world. the other issue i have: the back is definitely longer than the front, as pictured. i'm not sure why retailer feels compelled to have almost every top they sell have this styling, i don't think its necessary an",5,1,1,General,Tops,Sweaters
8089,8089,936,66,Gorgeous sweater,"I saw this sweater online and i fell in love with it! i was hoping to wear it for christmas. it arrived on time and it was such an amazing color. there is a touch of orange to the red color. it has a buttoned collar, and i like wearing it with one button open. it has to be one of the softest, most comfy sweaters i've ever worn. i wore it with skinny jeans and boots. it would be fine with leggings, too. the style and quality is superb, as always. i'm very pleased with this purchase!",5,1,0,General,Tops,Sweaters
8090,8090,872,32,Love it,This shirt feels amazing. it also drapes nicely and is very feminine and flattering. great versatile piece.,5,1,0,General,Tops,Knits
8091,8091,936,36,Great cozy sweater,"This sweater was exactly what i was looking for...something well made, cozy, easy to just throw on and go and still look chic. i am 5'3"" and 110 lbs and the x-small fit perfectly - still roomy but drapes well. i got the taupe which is nice but i got the red color for my sister in law and its gorgeous- more of a burnt orange than the red show here. i would definitely recommend this sweater!",5,1,0,General,Tops,Sweaters
8092,8092,936,66,Perfect cold weather sweater,"I bought two of these in red and taupe. this is a great sweater for those of us who can't wear wool but need to stay warm. the cowl is adjustable with buttons, so not overwhelming even on a small person such as myself (5'2""). the texture is yummy and so are the colors. softness factor is over the top, too. i wish it came in black. have not washed them yet, so can't attest to that feature, but i am very happy with the quality, so far. thanks retailer!!!",5,1,0,General,Tops,Sweaters
8093,8093,936,64,,"Let me start off by saying that i really do like this sweater. the texture is very nice and, if it does start to pill, the material is one where i don't think it'll show up much (the fabric is a little ""bumpy"", but still soft).

i'm only giving it 4 stars because the sleeves could be 2 to 3 inches longer. i bought this sweater in both the red and tan colors (medium) i liked it so much. i've also never had a problem with long sleeve shirts/sweaters from retailer having overly short sleeves. however",4,1,1,General,Tops,Sweaters
8094,8094,406,41,Sexy with coverage,I wish this came in a petite size! i'm going to do my best to add some stitches in the ruching to keep the middle taught. i'm busty (32 ddd) and the suit had plenty of coverage and lift. i will need to make additional loops in the back latch but this piece is worth all the extra work. i was surprised this worked so well for a short curvy figure. i ordered a medium.,4,1,0,Initmates,Intimate,Swim
8095,8095,872,30,Middle seam off,This top is very cute. but the middle seam in off center near the bottom and cause the top to twist while wearing it. that is annoying.,4,0,3,General,Tops,Knits
8096,8096,998,28,Trumpet maxi skirt,"This was a sleeper hit for me! it was on sale for a great price so i thought...what the heck! interesting diagonals in how the skirt is pieced together and i totally felt like a sexy mermaid! the only downside was that it was so long! i'm 5/2"" and expect things like this to be long but wow. luckily it was easy to shorten without loosing the cute flare at the bottom. i'm 135lbs and the medium fit snug but not trampy. i could have probably worn a large too but i don't plan on tucking my shirt into",4,1,1,General,Bottoms,Skirts
8097,8097,872,45,Classic top,The top looks exactly as pictured and i liked the fabric. the fit is classic and i will be able to wear this top many different ways. i was hoping that it was long sleeve but it is actually 3/4 sleeve.,5,1,0,General,Tops,Knits
8098,8098,936,26,Comfy!,"I love this sweater! it's extremely cozy and great for wearing with leggings due to the length. i ordered the red color in a s and it fits great and it is long, like i had hoped. the red is really more of a burnt orange than the red in the photo, but i actually like that even better.",5,1,0,General,Tops,Sweaters
8099,8099,1078,57,Awesome prettie in pink,"Beautiful dress, just like wearing a night shirt!!  great flattering fit for most figures!! wonderful color love the bell sleeves.",5,1,0,General Petite,Dresses,Dresses
8100,8100,1078,47,Better than i imagined,I hesitated to purchase this dress because of the color but it is a beautiful deep pink that i think would work with all skin tones. i ordered a size down as recommended by other reviewers and the dress fits perfectly. the feel is amazing - incredibly comfortable and not too short when you lean over!,5,1,0,General Petite,Dresses,Dresses
8101,8101,1077,57,Love this dress,"This dress does run large, but i sized down from med to small and it's a great fit. the fabric is lightweight as silk sometimes is, and is nicely flowy, but might require a slip.",5,1,0,General Petite,Dresses,Dresses
8102,8102,998,51,,"As the other reviewer said, the skirt had this weird bunching on both sides of the hips-it was ridiculous. i don't know how anyone could wear it-looks like you had two little triangle things poking out from each hip. i'm long and lean so usually skirts like this fit me well. very very strangely constructed-i couldn't keep it even at the deeply discounted price",1,0,1,General,Bottoms,Skirts
8103,8103,872,49,Gorgeous and useful,"Love this blouse. per the previous review, there was no problem with my tailoring. it is exactly as shown. i plan to handwash this and take super good care of it. you can tell from the picture it could be an excellent wardrobe staple and absolutely timeless as well as the kind of sexy and elegant you can get away with in the office.

i do think it runs a tiny bit small. however, it is not short. it's just quite a fitted piece. i would consider sizing up. i love the look of the medium on me, 5'10",5,1,5,General,Tops,Knits
8104,8104,936,35,Get it!,"Love this! ordered it on sale, but i really do think it's worth full price! i went with a small even though an extra small would have been good too...i'm slender and 5'9"" about 125# with full bust. the small fits similar to the model, and because i wanted it to fit well in the sleeves (i have long arms!) and length, i went with the small. maybe should have gone smaller as it is roomy! it's very well made and although you'll need a cami, i still feel as if it will be very cozy. perfect for our mi",5,1,0,General,Tops,Sweaters
8105,8105,936,28,New favorite,"This is my new favorite sweater and i want it in all sizes. i have the ivory and now the taupe-totally would have bought the green had it been in stock. the red is a more rust color, but it is still gorgeous. although the knit looks and is looser, it is still very warm. i wore it today and was a little too hot for this mild day. it is longer so it can be worn nicely with leggings and still look great, but it has a good fit and shape so as not to look frumpy. love. tts, but could also size down i",5,1,3,General,Tops,Sweaters
8106,8106,936,33,Beautiful in light red,"The light red color is so rich! i would describe it as a burnt coral/red. i love the length - long enough to pair with leggings, but not overwhelming in my 5'3"" frame. one sleeve began to unravel the first time i wore it, but i was able to mend it easily and have had no trouble since. i think it was a flaw specific to my sweater and not s general indication if poor quality. hubby says this is his favorite sweater on me too!",4,1,0,General,Tops,Sweaters
